,Underyling,quarter,payoutChange,divGrowth,payoutAvg,debtEquityAvg,netMarginAvg
2016-12-31,ASTE,2016-12-31,0.03687272172652541,0.0021411330293282425,0.2305017138669695,0.2906252202164885,0.03777738014081059
2015-12-31,ASTE,2015-12-31,0.03687272172652541,0.0021411330293282425,0.2305017138669695,0.2906252202164885,0.03777738014081059
2014-12-31,ASTE,2014-12-31,0.03687272172652541,0.0021411330293282425,0.2305017138669695,0.2906252202164885,0.03777738014081059
2017-12-31,ATNI,2017-12-31,0.6636931989710612,0.03564423298015137,1.1562843038999386,0.46302262686381007,0.04652838684219284
2016-12-31,ATNI,2016-12-31,0.6636931989710612,0.03564423298015137,1.1562843038999386,0.46302262686381007,0.04652838684219284
2015-12-31,ATNI,2015-12-31,0.6636931989710612,0.03564423298015137,1.1562843038999386,0.46302262686381007,0.04652838684219284
2014-12-31,ATNI,2014-12-31,0.6636931989710612,0.03564423298015137,1.1562843038999386,0.46302262686381007,0.04652838684219284
2017-12-31,ATVI,2017-12-31,1.096717138220027,0.1542794513014786,0.4046054409185624,0.9272056705789052,0.12544803331257504
2016-12-31,ATVI,2016-12-31,1.096717138220027,0.1542794513014786,0.4046054409185624,0.9272056705789052,0.12544803331257504
2015-12-31,ATVI,2015-12-31,1.096717138220027,0.1542794513014786,0.4046054409185624,0.9272056705789052,0.12544803331257504
2014-12-31,ATVI,2014-12-31,1.096717138220027,0.1542794513014786,0.4046054409185624,0.9272056705789052,0.12544803331257504
2017-10-29,AVGO,2017-10-29,-2.157419764938228,0.8333936323237561,0.28811323646601616,1.4190407767531061,0.054826159435454526
2016-10-30,AVGO,2016-10-30,-2.157419764938228,0.8333936323237561,0.28811323646601616,1.4190407767531061,0.054826159435454526
2015-11-01,AVGO,2015-11-01,-2.157419764938228,0.8333936323237561,0.28811323646601616,1.4190407767531061,0.054826159435454526
2014-11-02,AVGO,2014-11-02,-2.157419764938228,0.8333936323237561,0.28811323646601616,1.4190407767531061,0.054826159435454526
2017-12-31,AY,2017-12-31,2.7865708318038305,1.94969192451274,-2.953327453704027,4.662758488994417,-0.12583228739395183
2016-12-31,AY,2016-12-31,2.7865708318038305,1.94969192451274,-2.953327453704027,4.662758488994417,-0.12583228739395183
2015-12-31,AY,2015-12-31,2.7865708318038305,1.94969192451274,-2.953327453704027,4.662758488994417,-0.12583228739395183
2014-12-31,AY,2014-12-31,2.7865708318038305,1.94969192451274,-2.953327453704027,4.662758488994417,-0.12583228739395183
2018-03-03,BBBY,2018-03-03,0.5704155362113185,0.15143614088086502,0.11254088138699248,1.4940200345220394,0.053336524883340446
2017-02-25,BBBY,2017-02-25,0.5704155362113185,0.15143614088086502,0.11254088138699248,1.4940200345220394,0.053336524883340446
2016-02-27,BBBY,2016-02-27,0.5704155362113185,0.15143614088086502,0.11254088138699248,1.4940200345220394,0.053336524883340446
2015-02-28,BBBY,2015-02-28,0.5704155362113185,0.15143614088086502,0.11254088138699248,1.4940200345220394,0.053336524883340446
2017-12-31,BBSI,2017-12-31,-0.646799839287494,0.10375255772355496,0.29161539539901277,7.37955206038074,0.02804075251114307
2016-12-31,BBSI,2016-12-31,-0.646799839287494,0.10375255772355496,0.29161539539901277,7.37955206038074,0.02804075251114307
2015-12-31,BBSI,2015-12-31,-0.646799839287494,0.10375255772355496,0.29161539539901277,7.37955206038074,0.02804075251114307
2014-12-31,BBSI,2014-12-31,-0.646799839287494,0.10375255772355496,0.29161539539901277,7.37955206038074,0.02804075251114307
2017-12-31,BCBP,2017-12-31,0.025018936618490233,0.11805173166459733,0.783590707635641,12.407786422343056,0.13346471222726966
2016-12-31,BCBP,2016-12-31,0.025018936618490233,0.11805173166459733,0.783590707635641,12.407786422343056,0.13346471222726966
2015-12-31,BCBP,2015-12-31,0.025018936618490233,0.11805173166459733,0.783590707635641,12.407786422343056,0.13346471222726966
2014-12-31,BCBP,2014-12-31,0.025018936618490233,0.11805173166459733,0.783590707635641,12.407786422343056,0.13346471222726966
2017-12-31,BFIN,2017-12-31,2.892373241259193,0.4858767515828571,0.5018229309385632,6.752713064955441,0.15084023702122326
2016-12-31,BFIN,2016-12-31,2.892373241259193,0.4858767515828571,0.5018229309385632,6.752713064955441,0.15084023702122326
2015-12-31,BFIN,2015-12-31,2.892373241259193,0.4858767515828571,0.5018229309385632,6.752713064955441,0.15084023702122326
2014-12-31,BFIN,2014-12-31,2.892373241259193,0.4858767515828571,0.5018229309385632,6.752713064955441,0.15084023702122326
2017-12-31,BGCP,2017-12-31,0.7705752228291635,0.24045201133891858,1.8773172169107954,4.607895387317577,0.04673291038887206
2016-12-31,BGCP,2016-12-31,0.7705752228291635,0.24045201133891858,1.8773172169107954,4.607895387317577,0.04673291038887206
2015-12-31,BGCP,2015-12-31,0.7705752228291635,0.24045201133891858,1.8773172169107954,4.607895387317577,0.04673291038887206
2014-12-31,BGCP,2014-12-31,0.7705752228291635,0.24045201133891858,1.8773172169107954,4.607895387317577,0.04673291038887206
2017-12-31,BHF,2017-12-31,1.8100455760680445,0.0,-1.2538648966823152,13.61268487595103,-0.3049884865370725
2016-12-31,BHF,2016-12-31,1.8100455760680445,0.0,-1.2538648966823152,13.61268487595103,-0.3049884865370725
2015-12-31,BHF,2015-12-31,1.8100455760680445,0.0,-1.2538648966823152,13.61268487595103,-0.3049884865370725
2014-12-31,BHF,2014-12-31,1.8100455760680445,0.0,-1.2538648966823152,13.61268487595103,-0.3049884865370725
2017-12-31,BKEP,2017-12-31,0.21751254693439312,0.10012205272824197,0.24301326750125027,0.6816361544484942,0.03590375700909183
2016-12-31,BKEP,2016-12-31,0.21751254693439312,0.10012205272824197,0.24301326750125027,0.6816361544484942,0.03590375700909183
2015-12-31,BKEP,2015-12-31,0.21751254693439312,0.10012205272824197,0.24301326750125027,0.6816361544484942,0.03590375700909183
2014-12-31,BKEP,2014-12-31,0.21751254693439312,0.10012205272824197,0.24301326750125027,0.6816361544484942,0.03590375700909183
2017-12-31,BLCM,2017-12-31,0.0,0.0,0.0,0.34115755226834416,-282.2383055461691
2016-12-31,BLCM,2016-12-31,0.0,0.0,0.0,0.34115755226834416,-282.2383055461691
2015-12-31,BLCM,2015-12-31,0.0,0.0,0.0,0.34115755226834416,-282.2383055461691
2014-12-31,BLCM,2014-12-31,0.0,0.0,0.0,0.34115755226834416,-282.2383055461691
2017-12-31,BLFS,2017-12-31,0.37005139291533884,0.0,-0.027637413353208684,0.6672559605256402,-0.5724484159449057
2016-12-31,BLFS,2016-12-31,0.37005139291533884,0.0,-0.027637413353208684,0.6672559605256402,-0.5724484159449057
2015-12-31,BLFS,2015-12-31,0.37005139291533884,0.0,-0.027637413353208684,0.6672559605256402,-0.5724484159449057
2014-12-31,BLFS,2014-12-31,0.37005139291533884,0.0,-0.027637413353208684,0.6672559605256402,-0.5724484159449057
2017-12-31,BPOP,2017-12-31,4.0876730595108794,2.35030536814064,0.40548722682964033,6.772106319959584,0.24127755965697253
2016-12-31,BPOP,2016-12-31,4.0876730595108794,2.35030536814064,0.40548722682964033,6.772106319959584,0.24127755965697253
2015-12-31,BPOP,2015-12-31,4.0876730595108794,2.35030536814064,0.40548722682964033,6.772106319959584,0.24127755965697253
2014-12-31,BPOP,2014-12-31,4.0876730595108794,2.35030536814064,0.40548722682964033,6.772106319959584,0.24127755965697253
2017-09-30,BRKS,2017-09-30,-0.5777806430164433,0.071502658571221,0.649429119741335,0.23360708977560415,-0.002632962185677564
2016-09-30,BRKS,2016-09-30,-0.5777806430164433,0.071502658571221,0.649429119741335,0.23360708977560415,-0.002632962185677564
2015-09-30,BRKS,2015-09-30,-0.5777806430164433,0.071502658571221,0.649429119741335,0.23360708977560415,-0.002632962185677564
2014-09-30,BRKS,2014-09-30,-0.5777806430164433,0.071502658571221,0.649429119741335,0.23360708977560415,-0.002632962185677564
2017-11-25,BSET,2017-11-25,-0.014992922893263816,0.14910820710908537,0.22929943516884513,0.5557144165042726,0.04146628285725701
2016-11-26,BSET,2016-11-26,-0.014992922893263816,0.14910820710908537,0.22929943516884513,0.5557144165042726,0.04146628285725701
2015-11-28,BSET,2015-11-28,-0.014992922893263816,0.14910820710908537,0.22929943516884513,0.5557144165042726,0.04146628285725701
2014-11-29,BSET,2014-11-29,-0.014992922893263816,0.14910820710908537,0.22929943516884513,0.5557144165042726,0.04146628285725701
2017-12-31,CAAS,2017-12-31,0.9255576068146928,0.5793650793650793,0.01668353664099969,1.1540510674193258,0.023901607877002795
2016-12-31,CAAS,2016-12-31,0.9255576068146928,0.5793650793650793,0.01668353664099969,1.1540510674193258,0.023901607877002795
2015-12-31,CAAS,2015-12-31,0.9255576068146928,0.5793650793650793,0.01668353664099969,1.1540510674193258,0.023901607877002795
2014-12-31,CAAS,2014-12-31,0.9255576068146928,0.5793650793650793,0.01668353664099969,1.1540510674193258,0.023901607877002795
2018-06-02,CALM,2018-06-02,0.26167225412809847,1.4727458597423841,0.3826781968162359,0.2135025506403663,0.06008242696435261
2017-06-03,CALM,2017-06-03,0.26167225412809847,1.4727458597423841,0.3826781968162359,0.2135025506403663,0.06008242696435261
2016-05-28,CALM,2016-05-28,0.26167225412809847,1.4727458597423841,0.3826781968162359,0.2135025506403663,0.06008242696435261
2015-05-30,CALM,2015-05-30,0.26167225412809847,1.4727458597423841,0.3826781968162359,0.2135025506403663,0.06008242696435261
2017-12-31,CBOE,2017-12-31,-0.03761994349937329,0.22315987564620757,0.35742827480344724,0.5438909912458469,0.2515719254315846
2016-12-31,CBOE,2016-12-31,-0.03761994349937329,0.22315987564620757,0.35742827480344724,0.5438909912458469,0.2515719254315846
2015-12-31,CBOE,2015-12-31,-0.03761994349937329,0.22315987564620757,0.35742827480344724,0.5438909912458469,0.2515719254315846
2014-12-31,CBOE,2014-12-31,-0.03761994349937329,0.22315987564620757,0.35742827480344724,0.5438909912458469,0.2515719254315846
2017-12-31,CBSH,2017-12-31,-0.020504806036631778,0.0446719429310111,0.34005617409998257,9.490496260581088,0.25374382904931453
2016-12-31,CBSH,2016-12-31,-0.020504806036631778,0.0446719429310111,0.34005617409998257,9.490496260581088,0.25374382904931453
2015-12-31,CBSH,2015-12-31,-0.020504806036631778,0.0446719429310111,0.34005617409998257,9.490496260581088,0.25374382904931453
2014-12-31,CBSH,2014-12-31,-0.020504806036631778,0.0446719429310111,0.34005617409998257,9.490496260581088,0.25374382904931453
2017-12-31,CBTX,2017-12-31,-0.07022275971752351,-0.008317822717784362,0.1691538192411113,6.843297251970238,0.2323172675026476
2016-12-31,CBTX,2016-12-31,-0.07022275971752351,-0.008317822717784362,0.1691538192411113,6.843297251970238,0.2323172675026476
2015-12-31,CBTX,2015-12-31,-0.07022275971752351,-0.008317822717784362,0.1691538192411113,6.843297251970238,0.2323172675026476
2017-12-31,CCNE,2017-12-31,0.011106967034441398,0.020011357070183717,0.4388214554769056,10.607364546005362,0.23059337702579663
2016-12-31,CCNE,2016-12-31,0.011106967034441398,0.020011357070183717,0.4388214554769056,10.607364546005362,0.23059337702579663
2015-12-31,CCNE,2015-12-31,0.011106967034441398,0.020011357070183717,0.4388214554769056,10.607364546005362,0.23059337702579663
2014-12-31,CCNE,2014-12-31,0.011106967034441398,0.020011357070183717,0.4388214554769056,10.607364546005362,0.23059337702579663
2017-12-31,CGNX,2017-12-31,0.12251079819842188,0.18252728805718674,0.14300123673142193,0.10997155379205341,0.3131044756218469
2016-12-31,CGNX,2016-12-31,0.12251079819842188,0.18252728805718674,0.14300123673142193,0.10997155379205341,0.3131044756218469
2015-12-31,CGNX,2015-12-31,0.12251079819842188,0.18252728805718674,0.14300123673142193,0.10997155379205341,0.3131044756218469
2014-12-31,CGNX,2014-12-31,0.12251079819842188,0.18252728805718674,0.14300123673142193,0.10997155379205341,0.3131044756218469
2017-09-30,CHFN,2017-09-30,-0.24783152342816273,-0.028930372700092022,0.35093422027829396,5.5831582351167865,0.17463222824691735
2016-09-30,CHFN,2016-09-30,-0.24783152342816273,-0.028930372700092022,0.35093422027829396,5.5831582351167865,0.17463222824691735
2015-09-30,CHFN,2015-09-30,-0.24783152342816273,-0.028930372700092022,0.35093422027829396,5.5831582351167865,0.17463222824691735
2014-09-30,CHFN,2014-09-30,-0.24783152342816273,-0.028930372700092022,0.35093422027829396,5.5831582351167865,0.17463222824691735
2017-12-31,CHMG,2017-12-31,0.06041309023006025,0.00834027640577865,0.5535377758798757,10.576803269010565,0.1284573974995766
2016-12-31,CHMG,2016-12-31,0.06041309023006025,0.00834027640577865,0.5535377758798757,10.576803269010565,0.1284573974995766
2015-12-31,CHMG,2015-12-31,0.06041309023006025,0.00834027640577865,0.5535377758798757,10.576803269010565,0.1284573974995766
2014-12-31,CHMG,2014-12-31,0.06041309023006025,0.00834027640577865,0.5535377758798757,10.576803269010565,0.1284573974995766
2017-12-31,CIZN,2017-12-31,0.33752697054126174,0.026781986666822483,0.8540816280522158,10.514879380155447,0.16970576545801744
2016-12-31,CIZN,2016-12-31,0.33752697054126174,0.026781986666822483,0.8540816280522158,10.514879380155447,0.16970576545801744
2015-12-31,CIZN,2015-12-31,0.33752697054126174,0.026781986666822483,0.8540816280522158,10.514879380155447,0.16970576545801744
2014-12-31,CIZN,2014-12-31,0.33752697054126174,0.026781986666822483,0.8540816280522158,10.514879380155447,0.16970576545801744
2017-12-31,CLRO,2017-12-31,0.5409958003097096,0.35495523717192623,0.26486206634635906,0.15683666686464728,-0.05717362125880989
2016-12-31,CLRO,2016-12-31,0.5409958003097096,0.35495523717192623,0.26486206634635906,0.15683666686464728,-0.05717362125880989
2015-12-31,CLRO,2015-12-31,0.5409958003097096,0.35495523717192623,0.26486206634635906,0.15683666686464728,-0.05717362125880989
2014-12-31,CLRO,2014-12-31,0.5409958003097096,0.35495523717192623,0.26486206634635906,0.15683666686464728,-0.05717362125880989
2017-12-31,CMCSA,2017-12-31,-0.15458950247684577,0.08563489714060846,0.24153525426204991,2.033887586257066,0.16214018177989095
2016-12-31,CMCSA,2016-12-31,-0.15458950247684577,0.08563489714060846,0.24153525426204991,2.033887586257066,0.16214018177989095
2015-12-31,CMCSA,2015-12-31,-0.15458950247684577,0.08563489714060846,0.24153525426204991,2.033887586257066,0.16214018177989095
2014-12-31,CMCSA,2014-12-31,-0.15458950247684577,0.08563489714060846,0.24153525426204991,2.033887586257066,0.16214018177989095
2017-12-31,CME,2017-12-31,-0.0536981954778471,0.11393525581485647,1.121144129654081,2.35655704278952,0.6388072160677326
2016-12-31,CME,2016-12-31,-0.0536981954778471,0.11393525581485647,1.121144129654081,2.35655704278952,0.6388072160677326
2015-12-31,CME,2015-12-31,-0.0536981954778471,0.11393525581485647,1.121144129654081,2.35655704278952,0.6388072160677326
2014-12-31,CME,2014-12-31,-0.0536981954778471,0.11393525581485647,1.121144129654081,2.35655704278952,0.6388072160677326
2017-12-31,CNOB,2017-12-31,-0.11167146203464355,0.11396556121022432,0.24509701812326443,7.653942612451648,0.3213620737401697
2016-12-31,CNOB,2016-12-31,-0.11167146203464355,0.11396556121022432,0.24509701812326443,7.653942612451648,0.3213620737401697
2015-12-31,CNOB,2015-12-31,-0.11167146203464355,0.11396556121022432,0.24509701812326443,7.653942612451648,0.3213620737401697
2014-12-31,CNOB,2014-12-31,-0.11167146203464355,0.11396556121022432,0.24509701812326443,7.653942612451648,0.3213620737401697
2018-06-30,CRESY,2018-06-30,3.9037142738983754,2.9874887193371067,0.2820658256795382,12.306326838408376,0.1649672311197203
2017-06-30,CRESY,2017-06-30,3.9037142738983754,2.9874887193371067,0.2820658256795382,12.306326838408376,0.1649672311197203
2016-06-30,CRESY,2016-06-30,3.9037142738983754,2.9874887193371067,0.2820658256795382,12.306326838408376,0.1649672311197203
2015-06-30,CRESY,2015-06-30,3.9037142738983754,2.9874887193371067,0.2820658256795382,12.306326838408376,0.1649672311197203
2018-07-28,CSCO,2018-07-28,31.289092145097186,0.1352139012473359,18.4234611131858,1.13132804481081,0.1401535247383378
2017-07-29,CSCO,2017-07-29,31.289092145097186,0.1352139012473359,18.4234611131858,1.13132804481081,0.1401535247383378
2016-07-30,CSCO,2016-07-30,31.289092145097186,0.1352139012473359,18.4234611131858,1.13132804481081,0.1401535247383378
2015-07-25,CSCO,2015-07-25,31.289092145097186,0.1352139012473359,18.4234611131858,1.13132804481081,0.1401535247383378
2017-12-31,CSX,2017-12-31,-0.15592133076628456,0.04101671556653556,0.29157321296686495,1.8136079763221955,0.26701564640332415
2016-12-30,CSX,2016-12-30,-0.15592133076628456,0.04101671556653556,0.29157321296686495,1.8136079763221955,0.26701564640332415
2015-12-25,CSX,2015-12-25,-0.15592133076628456,0.04101671556653556,0.29157321296686495,1.8136079763221955,0.26701564640332415
2014-12-26,CSX,2014-12-26,-0.15592133076628456,0.04101671556653556,0.29157321296686495,1.8136079763221955,0.26701564640332415
2018-05-31,CTAS,2018-05-31,0.06499804680831023,0.20344358029844992,0.223635244104197,1.5010560047488604,0.12166943024248815
2017-05-31,CTAS,2017-05-31,0.06499804680831023,0.20344358029844992,0.223635244104197,1.5010560047488604,0.12166943024248815
2016-05-31,CTAS,2016-05-31,0.06499804680831023,0.20344358029844992,0.223635244104197,1.5010560047488604,0.12166943024248815
2015-05-31,CTAS,2015-05-31,0.06499804680831023,0.20344358029844992,0.223635244104197,1.5010560047488604,0.12166943024248815
2017-12-31,CTBI,2017-12-31,-0.02053885050122643,0.03763749923955798,0.45811750941183155,6.952446765990374,0.2820739597613744
2016-12-31,CTBI,2016-12-31,-0.02053885050122643,0.03763749923955798,0.45811750941183155,6.952446765990374,0.2820739597613744
2015-12-31,CTBI,2015-12-31,-0.02053885050122643,0.03763749923955798,0.45811750941183155,6.952446765990374,0.2820739597613744
2014-12-31,CTBI,2014-12-31,-0.02053885050122643,0.03763749923955798,0.45811750941183155,6.952446765990374,0.2820739597613744
2018-02-03,CTRN,2018-02-03,0.3187755555113801,0.38653108313330514,0.22321170936860404,0.5101607005065033,0.020393616193610384
2017-01-28,CTRN,2017-01-28,0.3187755555113801,0.38653108313330514,0.22321170936860404,0.5101607005065033,0.020393616193610384
2016-01-30,CTRN,2016-01-30,0.3187755555113801,0.38653108313330514,0.22321170936860404,0.5101607005065033,0.020393616193610384
2015-01-31,CTRN,2015-01-31,0.3187755555113801,0.38653108313330514,0.22321170936860404,0.5101607005065033,0.020393616193610384
2017-12-31,CTSH,2017-12-31,-0.01187283456500099,0.0,0.17000387475510115,0.38793791672314243,0.11583329800605723
2016-12-31,CTSH,2016-12-31,-0.01187283456500099,0.0,0.17000387475510115,0.38793791672314243,0.11583329800605723
2015-12-31,CTSH,2015-12-31,-0.01187283456500099,0.0,0.17000387475510115,0.38793791672314243,0.11583329800605723
2014-12-31,CTSH,2014-12-31,-0.01187283456500099,0.0,0.17000387475510115,0.38793791672314243,0.11583329800605723
2017-12-31,CVBF,2017-12-31,0.10607316428356091,0.10558609554293952,0.5160600287981466,7.063519506933656,0.33459380275694767
2016-12-31,CVBF,2016-12-31,0.10607316428356091,0.10558609554293952,0.5160600287981466,7.063519506933656,0.33459380275694767
2015-12-31,CVBF,2015-12-31,0.10607316428356091,0.10558609554293952,0.5160600287981466,7.063519506933656,0.33459380275694767
2014-12-31,CVBF,2014-12-31,0.10607316428356091,0.10558609554293952,0.5160600287981466,7.063519506933656,0.33459380275694767
2017-12-31,CWCO,2017-12-31,0.1298687517162119,0.0042943176241285,0.8133473202667804,0.0738222747287312,0.099559949139387
2016-12-31,CWCO,2016-12-31,0.1298687517162119,0.0042943176241285,0.8133473202667804,0.0738222747287312,0.099559949139387
2015-12-31,CWCO,2015-12-31,0.1298687517162119,0.0042943176241285,0.8133473202667804,0.0738222747287312,0.099559949139387
2014-12-31,CWCO,2014-12-31,0.1298687517162119,0.0042943176241285,0.8133473202667804,0.0738222747287312,0.099559949139387
2017-12-31,CY,2017-12-31,-0.7387790034579796,0.4765827064157392,-0.27194893163949235,0.8227864359911942,-0.21090390712405008
2017-01-01,CY,2017-01-01,-0.7387790034579796,0.4765827064157392,-0.27194893163949235,0.8227864359911942,-0.21090390712405008
2016-01-03,CY,2016-01-03,-0.7387790034579796,0.4765827064157392,-0.27194893163949235,0.8227864359911942,-0.21090390712405008
2014-12-28,CY,2014-12-28,-0.7387790034579796,0.4765827064157392,-0.27194893163949235,0.8227864359911942,-0.21090390712405008
2017-12-31,CZNC,2017-12-31,0.07778363426171404,-0.007253836198442369,0.739104395157893,5.660137490458335,0.2675015740750051
2016-12-31,CZNC,2016-12-31,0.07778363426171404,-0.007253836198442369,0.739104395157893,5.660137490458335,0.2675015740750051
2015-12-31,CZNC,2015-12-31,0.07778363426171404,-0.007253836198442369,0.739104395157893,5.660137490458335,0.2675015740750051
2014-12-31,CZNC,2014-12-31,0.07778363426171404,-0.007253836198442369,0.739104395157893,5.660137490458335,0.2675015740750051
2018-04-28,DAKT,2018-04-28,3.104762457634649,-0.08917101487097623,3.9671881079424236,0.7828746961420444,0.010119029209457274
2017-04-29,DAKT,2017-04-29,3.104762457634649,-0.08917101487097623,3.9671881079424236,0.7828746961420444,0.010119029209457274
2016-04-30,DAKT,2016-04-30,3.104762457634649,-0.08917101487097623,3.9671881079424236,0.7828746961420444,0.010119029209457274
2015-05-02,DAKT,2015-05-02,3.104762457634649,-0.08917101487097623,3.9671881079424236,0.7828746961420444,0.010119029209457274
2017-12-31,DGICA,2017-12-31,0.9853844307748291,0.030492394313233546,1.076292187720747,2.779820850405489,0.02911790537582085
2016-12-31,DGICA,2016-12-31,0.9853844307748291,0.030492394313233546,1.076292187720747,2.779820850405489,0.02911790537582085
2015-12-31,DGICA,2015-12-31,0.9853844307748291,0.030492394313233546,1.076292187720747,2.779820850405489,0.02911790537582085
2014-12-31,DGICA,2014-12-31,0.9853844307748291,0.030492394313233546,1.076292187720747,2.779820850405489,0.02911790537582085
2017-12-31,DMRC,2017-12-31,0.0,0.0,0.0,0.0807773285416122,-0.9416058382891613
2016-12-31,DMRC,2016-12-31,0.0,0.0,0.0,0.0807773285416122,-0.9416058382891613
2015-12-31,DMRC,2015-12-31,0.0,0.0,0.0,0.0807773285416122,-0.9416058382891613
2014-12-31,DMRC,2014-12-31,0.0,0.0,0.0,0.0807773285416122,-0.9416058382891613
2017-12-31,EBSB,2017-12-31,0.6417645975719614,1.1501604590936856,0.1391690618384643,6.165235829086753,0.25099233786110725
2016-12-31,EBSB,2016-12-31,0.6417645975719614,1.1501604590936856,0.1391690618384643,6.165235829086753,0.25099233786110725
2015-12-31,EBSB,2015-12-31,0.6417645975719614,1.1501604590936856,0.1391690618384643,6.165235829086753,0.25099233786110725
2014-12-31,EBSB,2014-12-31,0.6417645975719614,1.1501604590936856,0.1391690618384643,6.165235829086753,0.25099233786110725
2017-12-31,EFSC,2017-12-31,0.12799553153685514,0.3561882205281781,0.1725282440370929,9.156925113823835,0.27278706886969534
2016-12-31,EFSC,2016-12-31,0.12799553153685514,0.3561882205281781,0.1725282440370929,9.156925113823835,0.27278706886969534
2015-12-31,EFSC,2015-12-31,0.12799553153685514,0.3561882205281781,0.1725282440370929,9.156925113823835,0.27278706886969534
2014-12-31,EFSC,2014-12-31,0.12799553153685514,0.3561882205281781,0.1725282440370929,9.156925113823835,0.27278706886969534
2017-12-31,EMCI,2017-12-31,0.07410634095487219,0.12663687191842374,0.3639308352659543,1.8608856638634255,0.07063912599275224
2016-12-31,EMCI,2016-12-31,0.07410634095487219,0.12663687191842374,0.3639308352659543,1.8608856638634255,0.07063912599275224
2015-12-31,EMCI,2015-12-31,0.07410634095487219,0.12663687191842374,0.3639308352659543,1.8608856638634255,0.07063912599275224
2014-12-31,EMCI,2014-12-31,0.07410634095487219,0.12663687191842374,0.3639308352659543,1.8608856638634255,0.07063912599275224
2017-12-31,EQBK,2017-12-31,-0.7703132714964354,-0.7699611697609514,0.010201404007365963,8.124914492770461,0.18673503003936842
2016-12-31,EQBK,2016-12-31,-0.7703132714964354,-0.7699611697609514,0.010201404007365963,8.124914492770461,0.18673503003936842
2015-12-31,EQBK,2015-12-31,-0.7703132714964354,-0.7699611697609514,0.010201404007365963,8.124914492770461,0.18673503003936842
2014-12-31,EQBK,2014-12-31,-0.7703132714964354,-0.7699611697609514,0.010201404007365963,8.124914492770461,0.18673503003936842
2017-12-31,ERIC,2017-12-31,2.1954335676860026,-0.16198260888821348,2.581284671977159,1.1892643249375383,-0.037436648884508726
2016-12-31,ERIC,2016-12-31,2.1954335676860026,-0.16198260888821348,2.581284671977159,1.1892643249375383,-0.037436648884508726
2015-12-31,ERIC,2015-12-31,2.1954335676860026,-0.16198260888821348,2.581284671977159,1.1892643249375383,-0.037436648884508726
2014-12-31,ERIC,2014-12-31,2.1954335676860026,-0.16198260888821348,2.581284671977159,1.1892643249375383,-0.037436648884508726
2017-12-31,ERIE,2017-12-31,0.020008485316553044,0.06996663213909222,0.7041959168640556,0.889332799981605,0.12140911813171312
2016-12-31,ERIE,2016-12-31,0.020008485316553044,0.06996663213909222,0.7041959168640556,0.889332799981605,0.12140911813171312
2015-12-31,ERIE,2015-12-31,0.020008485316553044,0.06996663213909222,0.7041959168640556,0.889332799981605,0.12140911813171312
2014-12-31,ERIE,2014-12-31,0.020008485316553044,0.06996663213909222,0.7041959168640556,0.889332799981605,0.12140911813171312
2017-12-30,ESCA,2017-12-30,0.024073895786378863,0.07775963924977487,0.5132174924000068,0.4566481445350492,0.0741538462904533
2016-12-31,ESCA,2016-12-31,0.024073895786378863,0.07775963924977487,0.5132174924000068,0.4566481445350492,0.0741538462904533
2015-12-26,ESCA,2015-12-26,0.024073895786378863,0.07775963924977487,0.5132174924000068,0.4566481445350492,0.0741538462904533
2014-12-27,ESCA,2014-12-27,0.024073895786378863,0.07775963924977487,0.5132174924000068,0.4566481445350492,0.0741538462904533
2017-09-30,ESSA,2017-09-30,0.17169678406645086,0.11508773758189535,0.4563206003253364,8.73358592876559,0.16279959132715777
2016-09-30,ESSA,2016-09-30,0.17169678406645086,0.11508773758189535,0.4563206003253364,8.73358592876559,0.16279959132715777
2015-09-30,ESSA,2015-09-30,0.17169678406645086,0.11508773758189535,0.4563206003253364,8.73358592876559,0.16279959132715777
2014-09-30,ESSA,2014-09-30,0.17169678406645086,0.11508773758189535,0.4563206003253364,8.73358592876559,0.16279959132715777
2017-12-31,ETFC,2017-12-31,-0.17406212341023494,0.0,0.05976334984662205,7.71452451056759,0.21899376231933057
2016-12-31,ETFC,2016-12-31,-0.17406212341023494,0.0,0.05976334984662205,7.71452451056759,0.21899376231933057
2015-12-31,ETFC,2015-12-31,-0.17406212341023494,0.0,0.05976334984662205,7.71452451056759,0.21899376231933057
2014-12-31,ETFC,2014-12-31,-0.17406212341023494,0.0,0.05976334984662205,7.71452451056759,0.21899376231933057
2017-12-31,EWBC,2017-12-31,-0.051984549346526354,0.05882451854386983,0.28446971546261546,9.059308319252265,0.3777141210916874
2016-12-31,EWBC,2016-12-31,-0.051984549346526354,0.05882451854386983,0.28446971546261546,9.059308319252265,0.3777141210916874
2015-12-31,EWBC,2015-12-31,-0.051984549346526354,0.05882451854386983,0.28446971546261546,9.059308319252265,0.3777141210916874
2014-12-31,EWBC,2014-12-31,-0.051984549346526354,0.05882451854386983,0.28446971546261546,9.059308319252265,0.3777141210916874
2017-12-31,EXPE,2017-12-31,0.7643292252069216,0.2785193353756366,0.3799293495469953,2.4030697231008733,0.06142296267683408
2016-12-31,EXPE,2016-12-31,0.7643292252069216,0.2785193353756366,0.3799293495469953,2.4030697231008733,0.06142296267683408
2015-12-31,EXPE,2015-12-31,0.7643292252069216,0.2785193353756366,0.3799293495469953,2.4030697231008733,0.06142296267683408
2014-12-31,EXPE,2014-12-31,0.7643292252069216,0.2785193353756366,0.3799293495469953,2.4030697231008733,0.06142296267683408
