,payoutRatio,debtEquityRatio,netMargin,roic,dividendsPaid,Underyling
1306,0.1366822429906542,6.58008658008658,0.1221809877248073,2.081460674157303,117000000,MAS
1307,0.4721115537848606,2.3061680572109653,0.06154977930358019,5.053191489361702,47400000,MAXR
1308,0.3873106060606061,1.9677867902665123,0.06780096308186195,5.52317880794702,40900000,MAXR
1309,0.37495274499096903,2.2599182454550215,0.06746221597335932,5.842794759825328,53559000,MAXR
1310,0.9956279977927756,2.7083105817966975,0.02244957564594106,0.0,46912000,MAXR
1311,0.14538073293833662,9.284209848017602,0.4891015607530969,0.17806513693897888,7950000,MBIN
1312,0.18788299574365322,15.252685071065589,0.40639146169416673,0.15906512560242247,6224000,MBIN
1313,0.14875101293027518,15.349073806078147,0.41676578124311703,0.17925849432968438,4222000,MBIN
1314,0.9235751757610363,3.553477182291927,0.1265310638028859,1.3431571243596239,51759000000,MBT
1315,1.0893468663613484,2.876589937874816,0.11125749382591373,1.1954498299809808,52805000000,MBT
1316,1.0262078441673907,3.029116572463542,0.11599736545416617,0.7954944584023057,50786000000,MBT
1317,0.9730051066152107,2.491763855735685,0.12492999381510575,1.5733162963193816,49921000000,MBT
1318,0.4736851729663493,9.15709568966817,0.18728925765733956,0.042167094245608557,5025326,MBTF
1319,0.22078615267912557,8.618344033901668,0.25291265522533835,0.03887103145123591,3201620,MBTF
1320,0.2649908955470949,8.11024765679614,0.21847311127988137,0.03414453375295962,3201620,MBTF
1321,0.4376787423103213,8.504199619432717,0.15065700045310376,0.0,3201620,MBTF
1322,0.37368033390621164,9.927080804226932,0.2303961082120685,0.0,6088000,MCBC
1323,0.25383988464673063,9.731162051048145,0.2357035198155865,0.0,4049000,MCBC
1324,0.2893543848679068,10.380952380952381,0.19570770807519924,0.08982888410805394,3702000,MCBC
1325,0.25675546643750596,10.113227008328714,0.17181245488549118,0.08786155310155576,2689000,MCBC
1326,1.321456538762725,1.5175925361302518,0.06415795819935691,0.0,337500000,MCHP
1327,1.9161603888213852,1.3502308374354113,0.048300956628910145,1.1186204146730463,315400000,MCHP
1328,0.8981795742054921,1.5746590178430708,0.14912805411125937,0.8503008479695147,291100000,MCHP
1329,0.776344208406841,1.330145344884758,0.17186903247081092,0.25977050526929263,286478000,MCHP
1330,0.0,-75.8929503916449,0.23800575628553078,0.0,0,MCO
1331,1.0693923480870218,-5.187428571428572,0.07396925808778647,6.3274853801169595,285100000,MCO
1332,0.2890683097843408,-9.621238938053096,0.27013918783182667,2.583245706274097,272100000,MCO
1333,0.23869727925558815,-24.63312034078807,0.2965240080376691,2.640066042927903,236000000,MCO
1334,0.9517452735768963,1.89619657690218,0.04245278319388208,0.047941612675769574,137886000,MCY
1335,1.8783336071409014,1.7326595153395168,0.022630475173677216,0.021052779938887572,137201000,MCY
1336,1.8312007411485116,1.5419754679729911,0.024749609543747716,0.021810945968251002,136386000,MCY
1337,0.7614316461458058,1.4529040025679225,0.059084466193169274,0.07346506368429372,135496000,MCY
1338,0.36589699298480627,0.9756396527502919,0.05502569430488816,0.0,51897000,MDC
1339,0.475608220054064,0.9154961479315491,0.04435664788872825,1.7731063470177468,49088000,MDC
1340,0.7427763675882719,0.9230393889318725,0.03446294360085404,0.9542426752776886,48868000,MDC
1341,0.7731656715708788,0.9143426554297847,0.03726165241734845,0.6529315254492994,48820000,MDC
1342,0.803479381443299,0.7999014195583596,0.10362901879611391,0.8813319619439445,2494000000,MDT
1343,0.5898709036742801,0.9864364244741873,0.13557724671827667,0.6821488528259653,2376000000,MDT
1344,0.6045788581119277,0.9139119912413807,0.12270662088579058,0.5489537339220579,2139000000,MDT
1345,0.49981308411214953,1.0042269396956602,0.13202704703617787,0.3215209518882566,1337000000,MDT
1346,1.9227866473149493,4.1359571979777705,0.009856268708492627,0.5933639699859105,26496000,MELI
1347,0.1790695627942449,2.1885793300284013,0.16149531736294345,0.47841198259007084,24419000,MELI
1348,0.19826257928518087,1.9564953543590076,0.16230534374568495,0.3987909671493048,20974000,MELI
1349,0.3899505380195919,1.717483445197702,0.1304156424741616,0.4800310668643649,28303000,MELI
1350,0.4538653366583541,11.26562819551435,0.06440111778498699,0.01397045115585384,1820000000,MET
1351,2.163529411764706,12.306377811671677,0.013995916485543042,0.017456591111372988,1839000000,MET
1352,0.3292387865252187,11.912419608824266,0.08771242470248299,0.017390903810081914,1769000000,MET
1353,0.2569345379616421,11.514989174485095,0.08611205896403466,0.024736355408649116,1621000000,MET
1354,0.3948030856678847,9.573002754820937,0.1891327384700444,0.07002761574855207,4862000,MFSF
