,ticker,numOfFirmsHoldingInTop10,numOfHolders,priorQDate,recQDate, priorQShares , recQShares ,fundNumPercentChange,fundsCreatingNewPos,fundsAddingPos,fundsClosingPos,fundsReducingPos
hedgeFunds,RYN,1,40,3/31/2018,6/30/2018," 10,396,000.00 "," 9,775,000.00 ",-5.97,5,14,9,11
allFirms,SA,0,82,3/31/2018,6/30/2018,15829000,15338000,-3.11,8,21,11,24
hedgeFunds,SA,0,13,3/31/2018,6/30/2018," 3,121,000.00 "," 3,927,000.00 ",25.81,1,5,1,6
allFirms,SAF,,,,,,,,,,,
hedgeFunds,SAF,,,,,,,,,,,
allFirms,SAIC,0,270,3/31/2018,6/30/2018,27244000,27591000,1.27,40,80,33,85
hedgeFunds,SAIC,0,28,3/31/2018,6/30/2018," 1,555,000.00 "," 1,606,000.00 ",3.26,6,8,7,10
allFirms,SAIL,2,122,3/31/2018,6/30/2018,22082000,44357000,100.88,51,50,19,14
hedgeFunds,SAIL,0,24,3/31/2018,6/30/2018," 1,679,000.00 "," 9,733,000.00 ",479.58,14,8,6,2
allFirms,SALT,2,93,3/31/2018,6/30/2018,29617000,29317000,-1.01,17,30,8,27
hedgeFunds,SALT,0,26,3/31/2018,6/30/2018," 9,301,000.00 "," 7,592,000.00 ",-18.38,8,8,4,5
allFirms,SAM,4,247,3/31/2018,6/30/2018,8622000,8407000,-2.49,44,71,37,90
hedgeFunds,SAM,0,25,3/31/2018,6/30/2018," 1,332,000.00 "," 1,106,000.00 ",-17,11,5,8,9
allFirms,SAVE,9,195,3/31/2018,6/30/2018,73684000,79815000,8.32,22,88,49,64
hedgeFunds,SAVE,4,24,3/31/2018,6/30/2018," 8,991,000.00 "," 10,763,000.00 ",19.7,2,10,16,8
allFirms,SB,0,89,3/31/2018,6/30/2018,20738000,21605000,4.18,17,41,8,19
hedgeFunds,SB,0,15,3/31/2018,6/30/2018," 5,089,000.00 "," 6,342,000.00 ",24.62,3,9,5,2
allFirms,SBBC,,,,,,,,,,,
hedgeFunds,SBBC,,,,,,,,,,,
allFirms,SBGL,1,91,3/31/2018,6/30/2018,124841000,138560000,10.99,11,50,21,28
hedgeFunds,SBGL,0,10,3/31/2018,6/30/2018," 3,799,000.00 "," 5,051,000.00 ",32.97,1,6,3,3
allFirms,SBH,2,229,3/31/2018,6/30/2018,147187000,153610000,4.36,29,84,45,95
hedgeFunds,SBH,2,29,3/31/2018,6/30/2018," 39,678,000.00 "," 37,688,000.00 ",-5.02,10,9,11,10
allFirms,SBS,1,168,3/31/2018,6/30/2018,105527000,94245000,-10.69,19,46,30,70
hedgeFunds,SBS,1,30,3/31/2018,6/30/2018," 33,844,000.00 "," 41,024,000.00 ",21.21,9,9,10,10
allFirms,SC,8,216,3/31/2018,6/30/2018,367653000,361370000,-1.71,42,79,15,72
hedgeFunds,SC,6,51,3/31/2018,6/30/2018," 36,494,000.00 "," 28,910,000.00 ",-20.78,13,21,4,15
allFirms,SCCO,4,278,3/31/2018,6/30/2018,56807000,57977000,2.06,44,96,49,81
hedgeFunds,SCCO,2,29,3/31/2018,6/30/2018," 4,374,000.00 "," 6,999,000.00 ",60.03,10,8,3,8
allFirms,SCG,1,439,3/31/2018,6/30/2018,96907000,99630000,2.81,45,140,55,172
hedgeFunds,SCG,0,36,3/31/2018,6/30/2018," 10,176,000.00 "," 11,295,000.00 ",10.99,14,14,14,7
allFirms,SCI,7,356,3/31/2018,6/30/2018,158243000,154320000,-2.48,31,120,45,142
hedgeFunds,SCI,3,48,3/31/2018,6/30/2018," 27,992,000.00 "," 25,432,000.00 ",-9.15,7,15,18,22
allFirms,SCL,0,189,3/31/2018,6/30/2018,14875000,15198000,2.17,19,82,21,52
hedgeFunds,SCL,0,22,3/31/2018,6/30/2018," 1,411,000.00 "," 1,087,000.00 ",-22.96,5,7,7,9
allFirms,SCS,0,192,3/31/2018,6/30/2018,74759000,74822000,0.08,29,67,25,56
hedgeFunds,SCS,0,28,3/31/2018,6/30/2018," 12,159,000.00 "," 10,224,000.00 ",-15.92,8,5,8,14
allFirms,SD,,,,,,,,,,,
hedgeFunds,SD,,,,,,,,,,,
allFirms,SDLP,2,46,3/31/2018,6/30/2018,10967000,12207000,11.3,8,16,7,12
hedgeFunds,SDLP,1,8,3/31/2018,6/30/2018," 5,975,000.00 "," 6,686,000.00 ",11.89,3,1,2,1
allFirms,SEAS,3,162,3/31/2018,6/30/2018,88592000,74731000,-15.65,35,36,25,74
hedgeFunds,SEAS,2,35,3/31/2018,6/30/2018," 33,384,000.00 "," 32,828,000.00 ",-1.66,16,8,4,10
allFirms,SEE,4,447,3/31/2018,6/30/2018,156708000,152643000,-2.59,44,124,49,181
hedgeFunds,SEE,3,59,3/31/2018,6/30/2018," 19,232,000.00 "," 21,956,000.00 ",14.16,19,16,10,15
allFirms,SEM,0,194,3/31/2018,6/30/2018,101483000,101084000,-0.39,24,65,23,70
hedgeFunds,SEM,0,31,3/31/2018,6/30/2018," 15,680,000.00 "," 14,429,000.00 ",-7.98,6,4,8,18
allFirms,SEMG,,,,,,,,,,,
hedgeFunds,SEMG,,,,,,,,,,,
allFirms,SEND,3,101,3/31/2018,6/30/2018,17905000,26853000,49.98,43,38,19,13
hedgeFunds,SEND,1,23,3/31/2018,6/30/2018," 1,738,000.00 "," 4,507,000.00 ",159.42,18,3,4,1
allFirms,SEP,2,222,3/31/2018,6/30/2018,62015000,57177000,-7.8,29,53,51,93
hedgeFunds,SEP,1,21,3/31/2018,6/30/2018," 23,087,000.00 "," 16,132,000.00 ",-30.12,3,3,7,12
allFirms,SERV,,,,,,,,,,,
hedgeFunds,SERV,,,,,,,,,,,
allFirms,SF,0,279,3/31/2018,6/30/2018,62266000,63831000,2.51,27,98,31,96
hedgeFunds,SF,0,36,3/31/2018,6/30/2018," 7,693,000.00 "," 8,154,000.00 ",6,10,14,8,9
allFirms,SFB,,,,,,,,,,,
hedgeFunds,SFB,,,,,,,,,,,
allFirms,SFE,0,97,3/31/2018,6/30/2018,16092000,14999000,-6.79,12,23,9,28
hedgeFunds,SFE,0,12,3/31/2018,6/30/2018," 4,147,000.00 "," 4,282,000.00 ",3.26,4,4,3,4
allFirms,SFL,4,175,3/31/2018,6/30/2018,28572000,37593000,31.57,31,65,47,
hedgeFunds,SFL,1,26,3/31/2018,6/30/2018," 1,359,000.00 "," 4,167,000.00 ",206.6,11,11,3,
allFirms,SFS,2,87,3/31/2018,6/30/2018,74793000,70792000,-5.35,12,33,18,27
hedgeFunds,SFS,1,22,3/31/2018,6/30/2018," 48,284,000.00 "," 47,702,000.00 ",-1.21,2,9,7,10
allFirms,SFUN,4,120,3/31/2018,6/30/2018,194039000,194405000,0.19,41,35,22,24
hedgeFunds,SFUN,0,14,3/31/2018,6/30/2018," 5,422,000.00 "," 3,467,000.00 ",-36.05,5,5,8,1
allFirms,SGU,7,50,3/31/2018,6/30/2018,31659000,23750000,-24.98,18,14,13,
hedgeFunds,SGU,4,11,3/31/2018,6/30/2018," 11,381,000.00 "," 11,165,000.00 ",-1.9,3,3,3,
allFirms,SHAK,3,193,3/31/2018,6/30/2018,31310000,32161000,2.72,51,63,20,45
hedgeFunds,SHAK,2,33,3/31/2018,6/30/2018," 8,930,000.00 "," 9,606,000.00 ",7.57,16,8,5,8
allFirms,SHLX,3,142,3/31/2018,6/30/2018,127245000,122590000,-3.66,10,58,20,49
hedgeFunds,SHLX,2,26,3/31/2018,6/30/2018," 61,495,000.00 "," 63,617,000.00 ",3.45,2,11,4,12
allFirms,SHO,1,206,3/31/2018,6/30/2018,248878000,249532000,0.26,32,78,13,63
hedgeFunds,SHO,0,27,3/31/2018,6/30/2018," 9,127,000.00 "," 7,168,000.00 ",-21.46,8,8,5,10
allFirms,SHOP,12,357,3/31/2018,6/30/2018,60622000,64493000,6.39,74,128,39,98
hedgeFunds,SHOP,8,46,3/31/2018,6/30/2018," 13,433,000.00 "," 16,804,000.00 ",25.09,11,14,13,17
allFirms,SHW,25,837,3/31/2018,6/30/2018,70013000,73339000,4.75,88,293,69,288
hedgeFunds,SHW,7,80,3/31/2018,6/30/2018," 6,218,000.00 "," 7,754,000.00 ",24.69,24,24,20,22
allFirms,SID,0,73,3/31/2018,6/30/2018,39313000,26662000,-32.18,12,14,14,29
hedgeFunds,SID,0,12,3/31/2018,6/30/2018," 3,295,000.00 "," 1,313,000.00 ",-60.17,3,3,3,4
allFirms,SIG,6,279,3/31/2018,6/30/2018,56824000,60096000,5.76,58,85,65,108
hedgeFunds,SIG,1,39,3/31/2018,6/30/2018," 7,669,000.00 "," 8,111,000.00 ",5.77,13,8,9,17
allFirms,SITE,9,198,3/31/2018,6/30/2018,43531000,45828000,5.28,34,78,16,65
hedgeFunds,SITE,3,20,3/31/2018,6/30/2018," 2,981,000.00 "," 2,779,000.00 ",-6.78,1,4,6,13
allFirms,SIX,,,,,,,,,,,
hedgeFunds,SIX,,,,,,,,,,,
allFirms,SJI,2,251,3/31/2018,6/30/2018,59700000,72843000,22.01,53,93,15,60
hedgeFunds,SJI,0,28,3/31/2018,6/30/2018," 2,841,000.00 "," 4,777,000.00 ",68.15,15,10,3,3
allFirms,SJM,7,783,3/31/2018,6/30/2018,90848000,94154000,3.64,94,282,84,263
hedgeFunds,SJM,1,51,3/31/2018,6/30/2018," 3,491,000.00 "," 5,436,000.00 ",55.69,20,14,9,14
allFirms,SJR,1,199,3/31/2018,6/30/2018,265777000,261031000,-1.79,16,71,24,72
hedgeFunds,SJR,1,23,3/31/2018,6/30/2018," 64,685,000.00 "," 55,489,000.00 ",-14.22,4,9,6,9
allFirms,SJT,0,85,3/31/2018,6/30/2018,11526000,11818000,2.53,8,18,34,
hedgeFunds,SJT,0,12,3/31/2018,6/30/2018," 1,981,000.00 "," 2,180,000.00 ",10.04,2,3,5,
allFirms,SJW,1,144,3/31/2018,6/30/2018,11521000,11944000,3.67,25,45,29,48
hedgeFunds,SJW,0,19,3/31/2018,6/30/2018," 1,606,000.00 "," 1,502,000.00 ",-6.48,7,4,7,8
allFirms,SKM,4,188,3/31/2018,6/30/2018,69620000,67407000,-3.18,31,62,27,62
hedgeFunds,SKM,0,15,3/31/2018,6/30/2018," 3,287,000.00 "," 2,210,000.00 ",-32.77,1,5,4,7
allFirms,SKT,0,262,3/31/2018,6/30/2018,95404000,96514000,1.16,26,92,47,96
hedgeFunds,SKT,0,22,3/31/2018,6/30/2018," 7,119,000.00 "," 4,536,000.00 ",-36.28,2,7,10,12
allFirms,SKX,5,286,3/31/2018,6/30/2018,117000000,112201000,-4.1,40,122,79,92
hedgeFunds,SKX,4,41,3/31/2018,6/30/2018," 16,580,000.00 "," 17,929,000.00 ",8.13,10,18,26,13
allFirms,SLB,43,1579,3/31/2018,6/30/2018,1089000000,1103000000,1.3,79,615,106,698
hedgeFunds,SLB,11,143,3/31/2018,6/30/2018," 59,291,000.00 "," 68,785,000.00 ",16.01,12,39,21,73
allFirms,SLCA,1,268,3/31/2018,6/30/2018,78964000,81618000,3.36,37,86,46,101
hedgeFunds,SLCA,1,36,3/31/2018,6/30/2018," 15,825,000.00 "," 15,586,000.00 ",-1.51,14,5,11,14
allFirms,SLD,,,,,,,,,,,
hedgeFunds,SLD,,,,,,,,,,,
allFirms,SLF,7,297,3/31/2018,6/30/2018,270079000,250388000,-7.29,32,95,30,82
hedgeFunds,SLF,1,28,3/31/2018,6/30/2018," 13,104,000.00 "," 11,444,000.00 ",-12.67,7,11,3,7
allFirms,SLG,3,357,3/31/2018,6/30/2018,90520000,88889000,-1.8,58,99,34,147
hedgeFunds,SLG,1,37,3/31/2018,6/30/2018," 3,572,000.00 "," 3,000,000.00 ",-16.01,9,10,9,16
allFirms,SLTB,,,,,,,,,,,
hedgeFunds,SLTB,,,,,,,,,,,
allFirms,SM,9,258,3/31/2018,6/30/2018,134058000,129257000,-3.58,40,82,25,86
hedgeFunds,SM,6,42,3/31/2018,6/30/2018," 34,916,000.00 "," 30,839,000.00 ",-11.68,9,9,9,19
allFirms,SMFG,1,223,3/31/2018,6/30/2018,180057000,186805000,3.75,34,80,26,66
hedgeFunds,SMFG,0,16,3/31/2018,6/30/2018," 58,434,000.00 "," 61,216,000.00 ",4.76,5,6,3,3
allFirms,SMG,4,357,3/31/2018,6/30/2018,36501000,36283000,-0.6,51,118,41,129
hedgeFunds,SMG,1,41,3/31/2018,6/30/2018," 3,225,000.00 "," 3,854,000.00 ",19.49,12,16,8,11
allFirms,SMHI,,,,,,,,,,,
hedgeFunds,SMHI,,,,,,,,,,,
allFirms,SMI,0,29,3/31/2018,6/30/2018,5179000,4828000,-6.79,5,8,7,
hedgeFunds,SMI,0,3,3/31/2018,6/30/2018," 1,540,000.00 "," 1,420,000.00 ",-7.83,2,2,1,
allFirms,SMLP,1,74,3/31/2018,6/30/2018,34246000,32876000,-4,13,21,7,23
hedgeFunds,SMLP,1,14,3/31/2018,6/30/2018," 17,144,000.00 "," 15,055,000.00 ",-12.18,1,2,3,8
allFirms,SN,5,116,3/31/2018,6/30/2018,46821000,41958000,-10.39,20,42,24,29
hedgeFunds,SN,3,17,3/31/2018,6/30/2018," 9,239,000.00 "," 5,003,000.00 ",-45.85,5,3,12,5
allFirms,SNA,9,594,3/31/2018,6/30/2018,69510000,69614000,0.15,64,207,64,211
hedgeFunds,SNA,0,43,3/31/2018,6/30/2018," 5,421,000.00 "," 5,271,000.00 ",-2.77,6,17,23,18
allFirms,SNAP,12,326,3/31/2018,6/30/2018,270171000,284673000,5.37,77,95,71,62
hedgeFunds,SNAP,5,34,3/31/2018,6/30/2018," 65,424,000.00 "," 39,826,000.00 ",-39.13,13,9,19,4
allFirms,SNDR,4,176,3/31/2018,6/30/2018,45221000,42636000,-5.72,51,56,14,48
hedgeFunds,SNDR,0,34,3/31/2018,6/30/2018," 4,153,000.00 "," 6,778,000.00 ",63.2,12,12,2,8
allFirms,SNE,10,348,3/31/2018,6/30/2018,87061000,96205000,10.5,70,106,48,91
hedgeFunds,SNE,2,44,3/31/2018,6/30/2018," 6,822,000.00 "," 7,451,000.00 ",9.22,17,12,13,9
allFirms,SNN,3,191,3/31/2018,6/30/2018,37251000,38083000,2.23,25,60,30,62
hedgeFunds,SNN,0,16,3/31/2018,6/30/2018," 5,317,000.00 "," 4,479,000.00 ",-15.77,1,6,4,7
allFirms,SNP,1,174,3/31/2018,6/30/2018,12998000,12646000,-2.71,32,64,22,51
hedgeFunds,SNP,1,26,3/31/2018,6/30/2018," 4,554,000.00 "," 4,420,000.00 ",-2.93,7,6,2,11
allFirms,SNR,,,,,,,,,,,
hedgeFunds,SNR,,,,,,,,,,,
allFirms,SNV,7,338,3/31/2018,6/30/2018,95373000,95113000,-0.27,41,115,18,109
hedgeFunds,SNV,1,55,3/31/2018,6/30/2018," 14,189,000.00 "," 13,096,000.00 ",-7.7,11,16,4,21
allFirms,SNX,2,244,3/31/2018,6/30/2018,29091000,28326000,-2.63,48,89,45,71
hedgeFunds,SNX,0,38,3/31/2018,6/30/2018," 2,344,000.00 "," 2,803,000.00 ",19.59,16,12,10,8
allFirms,SNY,10,456,3/31/2018,6/30/2018,212354000,189176000,-10.92,50,129,53,170
hedgeFunds,SNY,3,33,3/31/2018,6/30/2018," 40,612,000.00 "," 37,953,000.00 ",-6.55,4,10,3,11
allFirms,SO,13,1139,3/31/2018,6/30/2018,578533000,579803000,0.22,71,433,74,454
hedgeFunds,SO,2,62,3/31/2018,6/30/2018," 12,636,000.00 "," 11,293,000.00 ",-10.63,9,25,10,21
allFirms,SOGO,4,66,3/31/2018,6/30/2018,22374000,22034000,-1.52,22,25,12,10
hedgeFunds,SOGO,0,12,3/31/2018,6/30/2018," 1,246,000.00 "," 1,768,000.00 ",41.82,6,3,3,1
allFirms,SOI,1,118,3/31/2018,6/30/2018,34675000,35341000,1.92,24,53,23,29
hedgeFunds,SOI,0,18,3/31/2018,6/30/2018," 3,371,000.00 "," 3,275,000.00 ",-2.83,4,6,11,7
allFirms,SOL,1,23,3/31/2018,6/30/2018,3684000,3928000,6.64,8,3,,
hedgeFunds,SOL,1,4,3/31/2018,6/30/2018," 3,608,000.00 "," 3,762,000.00 ",4.25,3,1,,
allFirms,SPA,0,79,3/31/2018,6/30/2018,6674000,7014000,5.09,13,29,17,21
hedgeFunds,SPA,0,18,3/31/2018,6/30/2018," 1,859,000.00 "," 2,406,000.00 ",29.42,5,5,4,7
allFirms,SPE,,,,,,,,,,,
hedgeFunds,SPE,,,,,,,,,,,
allFirms,SPG,35,693,3/31/2018,6/30/2018,295692000,300039000,1.47,76,240,51,264
hedgeFunds,SPG,4,51,3/31/2018,6/30/2018," 12,505,000.00 "," 11,491,000.00 ",-8.1,6,15,13,25
allFirms,SPH,0,156,3/31/2018,6/30/2018,18090000,18038000,-0.29,14,40,13,52
hedgeFunds,SPH,0,10,3/31/2018,6/30/2018," 3,438,000.00 "," 4,220,000.00 ",22.76,2,4,2,3
allFirms,SPLP,2,23,3/31/2018,6/30/2018,7598000,7510000,-1.17,2,10,3,3
hedgeFunds,SPLP,0,6,3/31/2018,6/30/2018," 1,609,000.00 "," 1,297,000.00 ",-19.37,2,2,1,1
allFirms,SPN,1,252,3/31/2018,6/30/2018,160998000,162904000,1.18,23,98,37,92
hedgeFunds,SPN,1,36,3/31/2018,6/30/2018," 23,064,000.00 "," 20,737,000.00 ",-10.09,5,11,17,19
allFirms,SPR,9,376,3/31/2018,6/30/2018,110481000,106739000,-3.39,45,123,63,150
hedgeFunds,SPR,7,56,3/31/2018,6/30/2018," 32,308,000.00 "," 37,419,000.00 ",15.82,9,20,17,19
allFirms,SQ,26,515,3/31/2018,6/30/2018,209815000,211961000,1.02,91,213,43,126
hedgeFunds,SQ,9,52,3/31/2018,6/30/2018," 18,983,000.00 "," 19,327,000.00 ",1.81,15,20,12,12
allFirms,SQM,4,216,3/31/2018,6/30/2018,27234000,24624000,-9.59,35,70,30,71
hedgeFunds,SQM,1,26,3/31/2018,6/30/2018," 5,086,000.00 "," 3,951,000.00 ",-22.31,11,5,4,9
allFirms,SQNS,2,30,3/31/2018,6/30/2018,27965000,29677000,6.12,9,2,6,
hedgeFunds,SQNS,2,6,3/31/2018,6/30/2018," 23,254,000.00 "," 24,299,000.00 ",4.49,2,1,2,
allFirms,SRC,7,288,3/31/2018,6/30/2018,443300000,391031000,-11.79,53,50,29,185
hedgeFunds,SRC,4,51,3/31/2018,6/30/2018," 126,687,000.00 "," 77,258,000.00 ",-39.02,14,11,13,26
allFirms,SRE,11,656,3/31/2018,6/30/2018,238326000,251871000,5.68,79,238,59,219
hedgeFunds,SRE,3,62,3/31/2018,6/30/2018," 9,229,000.00 "," 10,864,000.00 ",17.72,22,16,14,18
allFirms,SRG,,,,,,,,,,,
hedgeFunds,SRG,,,,,,,,,,,
allFirms,SRI,3,189,3/31/2018,6/30/2018,24893000,25345000,1.82,36,62,13,69
hedgeFunds,SRI,0,31,3/31/2018,6/30/2018," 3,438,000.00 "," 4,131,000.00 ",20.14,5,11,2,14
allFirms,SRT,0,47,3/31/2018,6/30/2018,6076000,5353000,-11.9,13,10,16,
hedgeFunds,SRT,0,10,3/31/2018,6/30/2018," 1,644,000.00 "," 2,065,000.00 ",25.66,7,2,1,
allFirms,SSD,7,213,3/31/2018,6/30/2018,40640000,41108000,1.15,26,81,7,68
hedgeFunds,SSD,1,26,3/31/2018,6/30/2018," 4,701,000.00 "," 4,654,000.00 ",-1.01,4,7,2,12
allFirms,SSI,1,56,3/31/2018,6/30/2018,13278000,15788000,18.9,10,16,8,19
hedgeFunds,SSI,1,12,3/31/2018,6/30/2018," 7,430,000.00 "," 7,699,000.00 ",3.63,5,2,1,5
allFirms,SSL,0,126,3/31/2018,6/30/2018,14275000,13683000,-4.15,13,41,14,38
hedgeFunds,SSL,0,12,3/31/2018,6/30/2018," 4,669,000.00 "," 3,567,000.00 ",-23.6,4,4,2,3
allFirms,SSTK,2,155,3/31/2018,6/30/2018,19549000,22309000,14.12,17,67,22,40
hedgeFunds,SSTK,0,27,3/31/2018,6/30/2018," 4,805,000.00 "," 4,830,000.00 ",0.53,4,10,8,12
allFirms,SSW,1,115,3/31/2018,6/30/2018,15807000,20682000,30.85,37,27,24,35
hedgeFunds,SSW,0,15,3/31/2018,6/30/2018," 3,948,000.00 "," 4,471,000.00 ",13.24,4,4,9,5
allFirms,SSWA,,,,,,,,,,,
hedgeFunds,SSWA,,,,,,,,,,,
allFirms,SSWN,,,,,,,,,,,
hedgeFunds,SSWN,,,,,,,,,,,
allFirms,STAG,6,239,3/31/2018,6/30/2018,80974000,88147000,8.86,33,91,26,73
hedgeFunds,STAG,2,30,3/31/2018,6/30/2018," 11,697,000.00 "," 15,001,000.00 ",28.25,6,10,7,13
allFirms,STAR,,,,,,,,,,,
hedgeFunds,STAR,,,,,,,,,,,
allFirms,STC,3,173,3/31/2018,6/30/2018,20443000,20050000,-1.93,23,69,19,49
hedgeFunds,STC,2,32,3/31/2018,6/30/2018," 5,629,000.00 "," 5,087,000.00 ",-9.62,6,9,10,13
allFirms,STG,3,22,3/31/2018,6/30/2018,30063000,31807000,5.8,9,6,15,4
hedgeFunds,STG,0,7,3/31/2018,6/30/2018," 4,028,000.00 "," 4,407,000.00 ",9.42,2,3,7,1
allFirms,STI,12,844,3/31/2018,6/30/2018,390311000,386413000,-1,77,315,60,296
hedgeFunds,STI,5,76,3/31/2018,6/30/2018," 13,574,000.00 "," 16,848,000.00 ",24.12,13,34,13,19
allFirms,STM,2,225,3/31/2018,6/30/2018,36090000,37713000,4.5,38,68,26,64
hedgeFunds,STM,2,28,3/31/2018,6/30/2018," 5,374,000.00 "," 11,409,000.00 ",112.3,13,5,4,7
allFirms,STN,1,79,3/31/2018,6/30/2018,64598000,66416000,2.81,4,25,7,36
hedgeFunds,STN,0,7,3/31/2018,6/30/2018," 3,583,000.00 "," 8,008,000.00 ",123.54,1,3,1,2
allFirms,STNG,7,127,3/31/2018,6/30/2018,192086000,201150000,4.72,23,47,25,42
hedgeFunds,STNG,6,26,3/31/2018,6/30/2018," 39,626,000.00 "," 50,283,000.00 ",26.9,10,4,2,9
allFirms,STON,1,46,3/31/2018,6/30/2018,18379000,18083000,-1.61,5,10,9,17
hedgeFunds,STON,1,7,3/31/2018,6/30/2018," 11,479,000.00 "," 12,031,000.00 ",4.8,1,2,1,2
allFirms,STOR,6,295,3/31/2018,6/30/2018,187971000,192878000,2.61,57,113,30,76
hedgeFunds,STOR,1,37,3/31/2018,6/30/2018," 3,586,000.00 "," 7,780,000.00 ",116.93,13,17,3,6
allFirms,STT,6,869,3/31/2018,6/30/2018,321730000,324634000,0.9,63,306,63,326
hedgeFunds,STT,0,81,3/31/2018,6/30/2018," 25,784,000.00 "," 26,455,000.00 ",2.6,15,32,17,26
allFirms,STWD,14,384,3/31/2018,6/30/2018,176990000,176631000,-0.2,64,114,32,132
hedgeFunds,STWD,6,44,3/31/2018,6/30/2018," 15,412,000.00 "," 17,122,000.00 ",11.1,15,9,8,13
allFirms,STZ,32,934,3/31/2018,6/30/2018,139661000,140402000,0.53,110,360,67,312
hedgeFunds,STZ,14,116,3/31/2018,6/30/2018," 28,442,000.00 "," 27,303,000.00 ",-4,25,36,18,40
allFirms,SU,39,547,3/31/2018,6/30/2018,1107000000,1064000000,-3.87,76,172,49,200
hedgeFunds,SU,6,58,3/31/2018,6/30/2018," 46,647,000.00 "," 44,287,000.00 ",-5.06,11,18,13,23
allFirms,SUI,6,309,3/31/2018,6/30/2018,74815000,75609000,1.06,40,108,22,112
hedgeFunds,SUI,2,42,3/31/2018,6/30/2018," 5,561,000.00 "," 8,242,000.00 ",48.21,13,15,5,12
allFirms,SUM,4,209,3/31/2018,6/30/2018,122204000,127172000,4.07,27,86,44,74
hedgeFunds,SUM,3,42,3/31/2018,6/30/2018," 24,574,000.00 "," 26,401,000.00 ",7.44,8,15,17,16
allFirms,SUN,,,,,,,,,,,
hedgeFunds,SUN,,,,,,,,,,,
allFirms,SUP,2,123,3/31/2018,6/30/2018,21842000,21143000,-3.2,13,42,18,37
hedgeFunds,SUP,2,22,3/31/2018,6/30/2018," 3,823,000.00 "," 3,461,000.00 ",-9.46,4,9,6,5
allFirms,SUPV,4,81,3/31/2018,6/30/2018,41988000,33232000,-20.85,16,33,37,28
hedgeFunds,SUPV,2,20,3/31/2018,6/30/2018," 8,674,000.00 "," 8,626,000.00 ",-0.56,5,8,5,6
allFirms,SVU,6,184,3/31/2018,6/30/2018,38781000,35608000,-8.18,26,61,30,54
hedgeFunds,SVU,3,26,3/31/2018,6/30/2018," 6,119,000.00 "," 2,382,000.00 ",-61.08,7,5,12,12
allFirms,SWCH,3,100,3/31/2018,6/30/2018,35860000,45728000,27.52,24,44,19,21
hedgeFunds,SWCH,1,17,3/31/2018,6/30/2018," 11,777,000.00 "," 10,776,000.00 ",-8.49,5,8,9,1
allFirms,SWK,5,716,3/31/2018,6/30/2018,127362000,127681000,0.25,67,237,104,273
hedgeFunds,SWK,2,73,3/31/2018,6/30/2018," 9,923,000.00 "," 10,994,000.00 ",10.79,17,29,11,24
allFirms,SWM,0,173,3/31/2018,6/30/2018,26957000,27254000,1.1,31,55,19,62
hedgeFunds,SWM,0,21,3/31/2018,6/30/2018," 1,107,000.00 "," 1,034,000.00 ",-6.63,9,4,3,8
allFirms,SWN,4,332,3/31/2018,6/30/2018,507066000,534172000,5.35,40,122,48,102
hedgeFunds,SWN,3,48,3/31/2018,6/30/2018," 126,550,000.00 "," 114,697,000.00 ",-9.37,8,15,14,17
allFirms,SWX,0,274,3/31/2018,6/30/2018,39054000,40909000,4.75,33,102,27,89
hedgeFunds,SWX,0,26,3/31/2018,6/30/2018," 3,488,000.00 "," 2,662,000.00 ",-23.68,4,8,8,12
allFirms,SWZ,1,40,3/31/2018,6/30/2018,15004000,15148000,0.96,2,12,,
hedgeFunds,SWZ,1,4,3/31/2018,6/30/2018," 2,221,000.00 "," 2,243,000.00 ",1.02,1,1,,
allFirms,SXC,,,,,,,,,,,
hedgeFunds,SXC,,,,,,,,,,,
allFirms,SXE,,,,,,,,,,,
hedgeFunds,SXE,,,,,,,,,,,
allFirms,SXT,0,246,3/31/2018,6/30/2018,39529000,40433000,2.29,16,86,21,95
hedgeFunds,SXT,0,25,3/31/2018,6/30/2018," 1,759,000.00 "," 1,538,000.00 ",-12.55,3,9,10,11
allFirms,SYF,6,673,3/31/2018,6/30/2018,651534000,628988000,-3.46,69,236,69,276
hedgeFunds,SYF,1,65,3/31/2018,6/30/2018," 69,138,000.00 "," 73,075,000.00 ",5.69,10,27,16,20
allFirms,SYK,59,1153,3/31/2018,6/30/2018,281011000,280859000,-0.05,109,366,53,452
hedgeFunds,SYK,6,90,3/31/2018,6/30/2018," 9,611,000.00 "," 10,376,000.00 ",7.95,21,35,12,23
allFirms,SYX,3,108,3/31/2018,6/30/2018,10341000,10717000,3.63,21,41,15,28
hedgeFunds,SYX,1,22,3/31/2018,6/30/2018," 2,924,000.00 "," 3,040,000.00 ",3.96,9,5,5,7
allFirms,SYY,31,1112,3/31/2018,6/30/2018,420119000,416596000,-0.84,104,337,54,456
hedgeFunds,SYY,5,77,3/31/2018,6/30/2018," 67,251,000.00 "," 61,130,000.00 ",-9.1,11,24,11,29
allFirms,TAC,2,77,3/31/2018,6/30/2018,174504000,159184000,-8.78,6,23,12,28
hedgeFunds,TAC,1,14,3/31/2018,6/30/2018," 31,671,000.00 "," 30,859,000.00 ",-2.56,2,6,1,5
allFirms,TAP,5,527,3/31/2018,6/30/2018,163819000,164770000,0.58,85,201,74,169
hedgeFunds,TAP,1,52,3/31/2018,6/30/2018," 14,104,000.00 "," 12,160,000.00 ",-13.78,14,16,25,18
allFirms,TBC,,,,,,,,,,,
